scenario,year,month,period,arrivals_forecast,revenue_usd_mn,revenue_lkr_mn,tourist_nights_mn,rpt_adj,rpt_nominal,los_pred,mix_factor,usd_lkr_pred,usd_lkr_lower,usd_lkr_upper,rev_usd_hotels_mn,rev_usd_travel_agencies_mn,rev_usd_shops_mn,rev_usd_banks_mn,rev_usd_gem_corp_mn
Optimistic,2028,11,2028-11,279556.97937184334,348.54072353948703,105226.07078004266,2.598044389916828,1246.7609441289865,1370.014767671457,9.293434189175175,0.9100346752086778,301.9046661505003,250.0,376.2597254568137,202.95526331704332,37.25900334637116,43.04477935712665,51.130924143242744,14.115899303349225
Optimistic,2028,12,2028-12,289369.15962553537,360.77416665654385,108919.40274500342,2.689233241356839,1246.7609441289865,1370.014767671457,9.293434189175175,0.9100346752086778,301.9046617289936,250.0,383.9233286991074,210.0787972441055,38.56675841558454,44.555609582083164,52.92557024851498,14.611353749590027
Optimistic,2029,1,2029-01,335890.4851212274,391.87032073789436,118307.47523788043,3.18596964412436,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.90465819178826,250.0,384.63450383572774,228.1860877656759,41.890937286880906,48.395984611129954,57.487376052249104,15.870747989884721
Optimistic,2029,2,2029-02,303671.0438985052,354.2811560392068,106959.13031527615,2.880363602175318,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.90465536202396,250.0,385.3846632368578,206.29791716163012,37.87265558059121,43.75372277084204,51.973045590951635,14.348386819587876
Optimistic,2029,3,2029-03,335736.59666174423,391.6907850777706,118253.27059067087,3.1845099899149907,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.9046530982126,250.0,390.90885482424136,228.08154415078585,41.871744924813676,48.37381195710467,57.46103817090895,15.86347679564971
Optimistic,2029,4,2029-04,324136.026194744,378.15685223056516,114167.31260452015,3.0744769077065164,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.9046512871634,250.0,383.87453608073315,220.2007350538581,40.42496750344741,46.7023712504748,55.47561022222391,15.31535251533789
Optimistic,2029,5,2029-05,334108.21665075875,389.79101766709874,117679.72069890944,3.1690645709052014,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.9046498383241,250.0,395.6123931352406,226.9753095875516,41.66865978861286,48.139190681886696,57.18234229176338,15.786536215517499
Optimistic,2029,6,2029-06,323033.704605538,376.8708166509549,113779.05149846959,3.06402122861812,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.90464867925266,250.0,388.45345795090736,219.45187653585106,40.28749029998708,46.54354585639293,55.286948802695086,15.263268074363674
Optimistic,2029,7,2029-07,333589.79808157776,389.1861989539158,117497.12230511996,3.164147296086402,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.90464775199547,250.0,387.5572289147021,226.62312365086518,41.604004668173594,48.064495570808596,57.09361538653944,15.76204105763359
Optimistic,2029,8,2029-08,333390.0705065038,388.95318458652105,117426.77389608281,3.1622528512614747,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.90464701018976,250.0,383.88816521587444,226.48743938473123,41.5790954322991,48.03571829643535,57.059432178842634,15.752603975754102
Optimistic,2029,9,2029-09,322708.4651663465,376.49137248984215,113664.49469050091,3.0609362856791678,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.9046464167452,250.0,393.549469984712,219.23092620083509,40.24692771916413,46.496684502495505,55.23128434425984,15.247900585838607
Optimistic,2029,10,2029-10,332973.1528361308,388.4667830108664,117279.92658511929,3.1582983270914076,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.90464594198954,250.0,392.123926562227,226.2042077472275,41.527099103861616,47.975647701842,56.9880770676941,15.732904711940089
Optimistic,2029,11,2029-11,322307.91860868456,376.0240704524987,113523.4137128117,3.0571370438718,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.904645562185,250.0,398.57218456827087,218.95881622449,40.196973131372104,46.43897270088359,55.162731135381556,15.228974853326196
Optimistic,2029,12,2029-12,333718.58416823746,389.33644865529595,117542.48241741957,3.1653688506729667,1166.660974622318,1288.6622789258943,9.485144072998974,0.9053271704319111,301.90464525834136,250.0,387.9850438385248,226.71061405197884,41.62006636125113,48.08305140892905,57.11565701773191,15.768126170539487
Optimistic,2030,1,2030-01,386402.87599372515,413.5576544650417,124854.97686461464,3.749244593982389,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.90464501526645,250.0,397.07067570575754,240.8146221949938,44.20931326231295,51.07437032643265,60.668907910021616,16.74908500583419
Optimistic,2030,2,2030-02,349267.51192788745,373.8125722855223,112855.75186541269,3.388922319953376,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.90464482080654,250.0,392.05179973463004,217.67106084185966,39.96056397732234,46.16585267726201,54.83830435428612,15.139409177563655
Optimistic,2030,3,2030-03,386320.639735062,413.46963898597147,124828.40443792421,3.7484466603556554,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.9046446652386,250.0,404.0353832493955,240.7633707815312,44.19990440760035,51.063500414767475,60.65599603924201,16.745520378931847
Optimistic,2030,4,2030-04,372609.95765610714,398.7954274985276,120398.19178343308,3.615412710926232,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.90464454078426,250.0,403.2912219095047,232.21857743239264,42.6312311995926,49.25123529606816,58.503289214034,16.15121481369037
Optimistic,2030,5,2030-05,384234.36911143956,411.23675398617496,124154.28599335795,3.72820369804052,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.9046444412208,250.0,399.3209655962247,239.4631618461497,43.9612090011221,50.78773911729261,60.328431809771864,16.655088536440086
Optimistic,2030,6,2030-06,371619.3270325193,397.73517949680496,120078.0979160681,3.6058006796995796,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.90464436157,250.0,399.3123971276702,231.60119502098954,42.517890688208446,49.12029466785541,58.34775083218128,16.1082747696206
Optimistic,2030,7,2030-07,383408.21100517793,410.3525369425927,123887.33670237353,3.720187534067335,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.90464429784936,250.0,402.3443082935686,238.94828226167172,43.866686199163155,50.6785383124102,60.19871716947834,16.619277746175005
Optimistic,2030,8,2030-08,383414.5368712289,410.3593073640596,123889.38070313957,3.720248913577083,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.90464424687286,250.0,402.95964413915283,238.9522246780919,43.867409957217966,50.67937445946136,60.19971039030754,16.619551948244414
Optimistic,2030,9,2030-09,370914.625554437,396.98095454538793,119850.39383862,3.5989630023135697,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.9046442060917,250.0,414.24924146458125,231.16200983177941,42.437264040901965,49.02714788635541,58.23710603180841,16.077728659088212
Optimistic,2030,10,2030-10,382905.9372407279,409.8149654781177,123725.04132963266,3.715314000993285,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.9046441734667,250.0,403.86941485667694,238.63525439790794,43.80921980961078,50.61214823654753,60.11985543563986,16.597506101863768
Optimistic,2030,11,2030-11,370628.69640893146,396.6749314950823,119758.0040352039,3.596188648472927,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.90464414736675,250.0,403.47355633849713,230.98381260958644,42.4045501768243,48.98935403964266,58.192212450328576,16.065334725550834
Optimistic,2030,12,2030-12,383826.9833377546,410.80073884370404,124022.6508675063,3.724250857612701,1070.2758187331854,1189.046274558057,9.702941740121194,0.9001128397050687,301.90464412648674,250.0,405.2591892677679,239.20927022868887,43.91459898239196,50.73389124719745,60.264468388371384,16.637429923170014
Pessimistic,2026,1,2026-01,206407.82559395704,288.2290298428644,87030.2492766791,1.8397667360962988,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.94824346501775,288.2122954726167,315.2041018039042,167.83576407749996,30.811683290202204,35.59628518559376,42.28319867794821,11.673275708636009
Pessimistic,2026,2,2026-02,186875.74218188075,260.95432048301984,78792.42320294419,1.6656721868959885,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.93952358060756,282.15770080090414,319.8435607799963,151.95370081726247,27.89601685963482,32.22785857965295,38.28199881485901,10.568649979562304
Pessimistic,2026,3,2026-03,206776.4273162421,288.74374732756684,87181.13525528419,1.8430521792987378,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.93254767307945,279.6334685829506,326.3936421078634,168.13548406884217,30.866706589316895,35.6598527949545,42.35870773295405,11.694121766766457
Pessimistic,2026,4,2026-04,199583.36271503882,278.69931211472596,84146.83799703036,1.7789385201106485,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.92696694705694,275.43675815313543,330.13104566238417,162.28660944440495,29.792956465064204,34.41936504616866,40.885189087230295,11.2873221406464
Pessimistic,2026,5,2026-05,205963.06649103458,287.60796577041344,86835.31672586681,1.835802482314844,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.9225023662389,273.6927569716026,333.2277493581339,167.47411846811175,30.745291540857195,35.51958377264606,42.19208857851965,11.648122613701744
Pessimistic,2026,6,2026-06,199057.1152148343,277.96445719338413,83922.7316888729,1.7742479390096455,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.9189307015845,270.03915007714807,334.529575243824,161.8587034237076,29.714400473972763,34.32861046338294,40.77738587026945,11.257560516332058
Pessimistic,2026,7,2026-07,205861.01560098043,287.46546134283045,86790.44331808292,1.8348928761389618,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.91607336986095,266.87641048648516,336.8818538534073,167.39113813993018,30.730057817548573,35.50198447583956,42.171183178993225,11.642351184384633
Pessimistic,2026,8,2026-08,206148.89049978985,287.86745144451965,86911.15256487754,1.8374587801276436,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.9137875044822,262.76480411194575,340.3141208335397,167.6252169761438,30.773030559419148,35.55163025339817,42.23015512691103,11.658631783503045
Pessimistic,2026,9,2026-09,199565.08494368583,278.6737889336663,84134.94948657494,1.7787756055716841,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.9119588121791,264.8837991384698,339.8594959039996,162.2717472960739,29.790228037008923,34.41621293330778,40.881444836568846,11.286288451813485
Pessimistic,2026,10,2026-10,206419.24920105265,288.2449818310266,87024.18539328249,1.8398685576831513,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.9104958583367,261.9265105132451,344.8664655536487,167.84505292020683,30.813388557736744,35.598255256131786,42.28553883461161,11.673921764156578
Pessimistic,2026,11,2026-11,200050.20745834615,279.3512166976239,84338.73740946059,1.7830996289600183,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.9093254952627,255.44468863249537,348.1715506872516,162.6662134830264,29.862645064975993,34.49987526215655,40.98082348954142,11.313724276253769
Pessimistic,2026,12,2026-12,207292.01278315738,289.4637137266239,87391.5235444454,1.8476477269186782,1396.4055336248007,1518.1504072155935,8.913260584002593,0.9198071067187061,301.90838920480354,255.93390202051663,349.48269182727944,168.5547205030131,30.943670997376092,35.74876864523805,42.46432680369573,11.723280405928268
Pessimistic,2027,1,2027-01,222729.10150069642,307.5141994981397,92840.8862899991,2.0025871204215253,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.9076401724362,252.23864485562777,350.3081233709845,179.06551836776677,32.87326792635113,37.978003638020255,45.11233306637709,12.454325079674659
Pessimistic,2027,2,2027-02,201831.33884145142,278.6613970930631,84129.83782239609,1.8146925432645338,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.90704094654234,252.90763026179266,354.654390679233,162.26453152729064,29.788903349248443,34.41468254099329,40.87962695355235,11.285786582269056
Pessimistic,2027,3,2027-03,223240.7766845149,308.220651342532,93053.83705040351,2.007187660387116,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.90656156582725,250.0,357.5486337055793,179.4768852767564,32.94878762851667,38.0652504408027,45.21596955194944,12.482936379372546
Pessimistic,2027,4,2027-04,215572.18790722243,297.63290181523394,89857.2118523181,1.9382383537462553,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.90617806125516,250.0,358.25344907201554,173.31163872701075,31.816957204048506,36.75766337418139,43.66274669629482,12.054132523516975
Pessimistic,2027,5,2027-05,222411.96097142872,307.07633477669526,92708.14839334786,1.9997356675355034,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.9058712575975,250.0,355.7131106142638,178.81054974046967,32.82646018762872,37.923927344921864,45.04809831174119,12.436591558456158
Pessimistic,2027,6,2027-06,215061.33009590206,296.92757848816495,89644.1064051044,1.9336451628860405,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.9056258146714,250.0,363.6624540495348,172.90092895365848,31.741558140384832,36.67055594328837,43.5592757642138,12.025566928770681
Pessimistic,2027,7,2027-07,222417.6825789155,307.0842343979584,92710.39766641243,1.9997871112731378,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.9054294603305,250.0,361.3404833781089,178.8151496899312,32.82730465714175,37.92490294814787,45.0492571861805,12.436911493117316
Pessimistic,2027,8,2027-08,222625.29519343612,307.3708777980793,92796.88858234297,2.001653784038729,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.90527237685774,250.0,361.1408284085402,178.9820621418216,32.85794683661467,37.96030340806279,45.091307772978226,12.448520550822211
Pessimistic,2027,9,2027-09,215566.46629973565,297.6250021939708,89854.5199519585,1.938186910008621,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.9051467100796,250.0,364.2075706805936,173.3070387775492,31.816112734535473,36.75668777095539,43.66158782185551,12.053812588855816
Pessimistic,2027,10,2027-10,223069.94583240937,307.9847912219601,92982.16261557395,2.0056516973634606,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.90504617665704,250.0,362.0534765688102,179.33954392854739,32.92357418162754,38.036121715912074,45.181368872261544,12.473384044489384
Pessimistic,2027,11,2027-11,215960.4398438259,298.1689475438064,90018.68589590225,1.941729178800019,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.904965749919,250.0,368.1694418466973,173.62377815475847,31.8742604924329,36.82386502166009,43.7413846046764,12.075842375524159
Pessimistic,2027,12,2027-12,223913.4742504616,309.1494210996164,93333.72549758338,2.013235974111848,1380.6646613584896,1503.461383304313,8.991133654868461,0.9183239933466464,301.9049014085286,250.0,368.68565853881245,180.01770790630664,33.048073115548995,38.17995350580262,45.352220075313724,12.520551554534464
Pessimistic,2028,1,2028-01,239911.35946591088,326.56860231844496,98592.64487656874,2.176923992960048,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.9048499354162,250.0,371.4329691669786,190.16089713003052,34.910183587841765,40.33122238632795,47.907613960115874,13.226028393897021
Pessimistic,2028,2,2028-02,225061.58701003736,306.3550140729471,92490.05193541857,2.0421791187650364,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.90480875692634,250.0,370.0325096285419,178.3905246946771,32.749351004398044,37.83484423800896,44.94228056450134,12.407378069954357
Pessimistic,2028,3,2028-03,240461.67507745538,327.3176948186759,98818.77527423161,2.181917484144203,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.90477581413444,250.0,375.24088620132767,190.59709369291497,34.99026157611645,40.42373531010647,48.01750582989975,13.256366640156374
Pessimistic,2028,4,2028-04,232311.05466863443,316.22302751795945,95469.2338962609,2.107959830930232,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.9047494599009,250.0,372.0548504524216,184.1366689237078,33.80424164166986,39.05354389846799,46.38991813688465,12.807032614477357
Pessimistic,2028,5,2028-05,239371.54272135932,325.83380093109616,98370.76516598977,2.1720257671085,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.90472837651413,250.0,373.8016038284287,189.7330222821773,34.83163331953418,40.24047441499037,47.799818596591805,13.196268937709394
Pessimistic,2028,6,2028-06,231643.50170900256,315.3143509238797,95194.8881505752,2.1019025435319647,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.90471150980466,250.0,374.59939470226163,183.60754654297517,33.70710411376274,38.941322339099145,46.256615280533154,12.770231212417128
Pessimistic,2028,7,2028-07,239607.76722869955,326.15535097094084,98467.83274132696,2.1741692370921597,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.9046980164371,250.0,376.38793165731636,189.92026087037885,34.866007018793574,40.280185844911195,47.84698998743702,13.209291714323104
Pessimistic,2028,8,2028-08,239690.00835347726,326.26729802184974,98501.62655996978,2.174915482197582,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.9046872217431,250.0,383.0168105823519,189.9854476381231,34.877974158535736,40.29401130569844,47.86341261980536,13.213825569884914
Pessimistic,2028,9,2028-09,232221.81429919478,316.10155305846257,95432.53777664671,2.1071500756030717,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.9046785859878,250.0,373.061520867471,184.06593434594276,33.79125602194965,39.038541802720125,46.372097833676456,12.802112898867735
Pessimistic,2028,10,2028-10,240116.96227785517,326.8484699457172,98677.08000721695,2.1787896057236034,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.90467167738365,250.0,382.51664666774076,190.32386404939115,34.94010143719717,40.36578603829608,47.94867054103672,13.237363032801548
Pessimistic,2028,11,2028-11,232642.6438844935,316.67438849981556,95605.47553845066,2.1109686276850725,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.9046661505003,250.0,376.2597254568137,184.39949642344263,33.85249213063028,39.10928697972722,46.45613279292294,12.82531273424253
Pessimistic,2028,12,2028-12,241312.08330388024,328.4752749621168,99168.21677377603,2.1896339760853776,1361.205251162137,1484.948248896486,9.07386793941855,0.916668477957864,301.9046617289936,250.0,383.9233286991074,191.27115261044065,35.11400689345029,40.56669645782143,48.187322836942535,13.303248635965732
Pessimistic,2029,1,2029-01,259893.46226043804,347.6535353047778,104958.22174535572,2.3802363257958024,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.90465819178826,250.0,384.63450383572774,202.43865360797213,37.16416292408074,42.93521161014006,51.0007736292109,14.079968179843501
Pessimistic,2029,2,2029-02,235350.91493067806,314.8235315395207,95046.68978929427,2.1554632123293387,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.90465536202396,250.0,385.3846632368578,183.3217424154629,33.65463552157476,38.8807061451308,46.184612076847685,12.750353027350588
Pessimistic,2029,3,2029-03,260408.72952801225,348.3427965337482,105166.3111467825,2.384955405133568,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.9046530982126,250.0,390.90885482424136,202.8400104216016,37.23784494945768,43.0203353719179,51.10188825150086,14.107883259616802
Pessimistic,2029,4,2029-04,251459.84645314008,336.3720804913001,101552.29566346362,2.3029969888469557,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.9046512871634,250.0,383.87453608073315,195.86946247008407,35.95817540451998,41.54195194067556,49.345784208073724,13.623069259897655
Pessimistic,2029,5,2029-05,259271.75038365743,346.82188555867083,104707.13991585783,2.3745423726643113,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.9046498383241,250.0,395.6123931352406,201.95438396081403,37.07525956622191,42.832502866495844,50.87877061145701,14.04628636512617
Pessimistic,2029,6,2029-06,250904.0737148059,335.62863602129545,101327.84544470596,2.2979069398354715,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.90464867925266,250.0,388.45345795090736,195.43655475520035,35.87870119067648,41.450136548629985,49.23672090432404,13.592959758862467
Pessimistic,2029,7,2029-07,259414.9325128554,347.01341701535006,104764.96342923558,2.375853707324897,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.90464775199547,250.0,387.5572289147021,202.06591272803834,37.09573427894092,42.85615700139573,50.906868276151855,14.054043389121677
Pessimistic,2029,8,2029-08,259584.4902974319,347.2402305824701,104833.43924173753,2.3774066036334855,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.90464701018976,250.0,383.88816521587444,202.19798626817234,37.11998064926605,42.88416847693505,50.94014182644836,14.06322933859004
Pessimistic,2029,9,2029-09,251600.20261926175,336.5598317218606,101608.97699406759,2.3042824419023984,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.9046464167452,250.0,393.549469984712,195.97879001163943,35.978246011066894,41.56513921764978,49.373327313596945,13.630673184735354
Pessimistic,2029,10,2029-10,259900.99816197477,347.6636159077609,104961.2608675444,2.380305343409517,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.90464594198954,250.0,392.123926562227,202.4445235430892,37.16524054053964,42.93645656460847,51.002252453668525,14.080376444264317
Pessimistic,2029,11,2029-11,251929.8983114939,337.00085810237186,101742.12461954878,2.307301962502432,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.904645562185,250.0,398.57218456827087,196.23559967301114,36.02539173114355,41.619605975642926,49.438025883617954,13.64853475314606
Pessimistic,2029,12,2029-12,261380.860826251,349.64319431856995,105558.90454774117,2.3938586773028088,1337.6771092317658,1462.2069591664,9.158507894325478,0.9148343200297526,301.90464525834136,250.0,387.9850438385248,203.5972320517033,37.376857472655125,43.18093449834339,51.29265660653421,14.160549369902084
Pessimistic,2030,1,2030-01,280698.9503703807,367.63234200486295,110989.91170910918,2.5956917811447195,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.90464501526645,250.0,397.07067570575754,214.07231274943172,39.29989736031985,45.402594237600574,53.93166457211339,14.88910985119695
Pessimistic,2030,2,2030-02,254129.6465703438,332.8344371015571,100484.26251727868,2.349998936859078,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.90464482080654,250.0,392.05179973463004,193.80949272423672,35.580001326156456,41.1050529820423,48.82681192279843,13.479794702613063
Pessimistic,2030,3,2030-03,281348.21548303385,368.48268666640087,111246.6345833122,2.6016956942853784,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.9046446652386,250.0,404.0353832493955,214.56746844584524,39.39079920463825,45.507611803300506,54.05641013396101,14.923548809989235
Pessimistic,2030,4,2030-04,271433.2697440128,355.4970494986173,107326.21036417763,2.510009768380368,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.90464454078426,250.0,403.2912219095047,207.00593192304487,38.002634591402185,43.90388561307923,52.151417161447156,14.397630504694
Pessimistic,2030,5,2030-05,280027.43629748083,366.7528578066369,110724.39113391432,2.5894821264322623,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.9046444412208,250.0,399.3209655962247,213.56018910080468,39.20588049952948,45.29397793911966,53.80264424023363,14.853490741168795
Pessimistic,2030,6,2030-06,271109.64850406104,355.07320169224323,107198.2486792207,2.507017163699666,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.90464436157,250.0,399.3123971276702,206.75912534539324,37.9573252609008,43.85154040899204,52.08923868825208,14.38046466853585
Pessimistic,2030,7,2030-07,280025.41366473114,366.7502087578471,110723.59132119981,2.5894634226530084,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.90464429784936,250.0,402.3443082935686,213.55864655969438,39.20559731621385,45.29365078159412,53.802255624776166,14.853383454692807
Pessimistic,2030,8,2030-08,280403.6459889248,367.24558088154674,110873.14644727955,2.592961029373579,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.90464424687286,250.0,402.95964413915283,213.84710174732467,39.258552596237344,45.35482923887102,53.87492671532291,14.873446025702643
Pessimistic,2030,9,2030-09,271605.1935277371,355.7222186457534,107394.18985644773,2.5115995896169907,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.9046442060917,250.0,414.24924146458125,207.13704791742222,38.026705173231036,43.93169400275055,52.18444947533202,14.406749855153013
Pessimistic,2030,10,2030-10,280728.27854525135,367.6707532123157,111001.50792155464,2.5959629859439084,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.9046441734667,250.0,403.86941485667694,214.09467959553143,39.30400351839654,45.40733802172099,53.93729949624671,14.890665505098784
Pessimistic,2030,11,2030-11,272126.0214607844,356.40434870913657,107600.12806960588,2.5164158127749956,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.90464414736675,250.0,403.47355633849713,207.53425225333024,38.0996248770067,44.01593706557836,52.284517955630335,14.434376122720032
Pessimistic,2030,12,2030-12,282352.4526432591,369.7979393905552,111643.71529041367,2.610982120685182,1309.7033014187411,1434.7940576951712,9.247244343877021,0.9128162291964229,301.90464412648674,250.0,405.2591892677679,215.3333401071203,39.53139972085035,45.670045514733566,54.249357708594445,14.976816545317487
